;;Assault at the national level, number of police-recorded offences ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Definitions:;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;" ""Serious Assault"" means the intentional or reckless application of serious physical force inflicted upon the body of a person resulting in serious bodily injury. Serious physical force, at minimum, includes being shot, stabbed, cut, hit by an object or poisoned. ""Serious Assault"" should exclude the application of minor physical force (such as hitting, slapping or pushing), resulting in no injury or minor bodily injury. ""Sexual assault"", ""Threat"" and ""Assault leading to death"" should also be excluded.";;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;    ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data supplied by countries ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;may not exactly reflect the definition;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; provided by UNODC.;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data interpretation;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;: When using the figures, any cross-national comparison should be conducted with caution because of the differences that exist between the legal definitions of offences in countries, the different methods of offence counting and recording and differences in the share of criminal offences that are not reported to or detected by law enforcement authorities (i.e. the dark figure).;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dowload full Dataset;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Count;;;;;;;;;;;;;;Rate per 100,000 population;;;;;;;;;;;;;
Asia;Central Asia;Kyrgyzstan;225;213;264;206;343;349;359;536;482;414;306;380;359;;4.45;4.19;5.16;3.99;6.56;6.58;6.67;9.81;8.68;7.33;5.33;6.50;6.04;
Asia;Central Asia;Tajikistan;;;;5,762;5,730;7,396;9,489;5,490;3,735;;;;;;;;;82.91;80.72;101.96;127.97;72.41;48.17;;;;;
Asia;Central Asia;Turkmenistan;;;90;83;;;;;;;;;;;;;1.90;1.73;;;;;;;;;;
Asia;Eastern Asia;China, Hong Kong Special Administrative Region;7,754;7,811;8,091;8,690;8,660;8,410;8,136;7,602;7,362;7,332;6,623;;;;113.19;114.17;118.25;126.75;125.90;121.70;117.08;108.70;104.51;103.24;92.45;;;
Asia;Eastern Asia;China, Macao Special Administrative Region*;;;;;;1,998;1,879;1,836;1,728;1,754;1,700;1,783;1,620;;;;;;;393.87;360.37;343.42;316.09;314.47;299.27;308.52;275.69;
Asia;Eastern Asia;Japan;58,505;59,628;60,299;64,989;62,952;60,126;26,574;26,647;25,928;28,058;27,864;26,653;;;46.24;47.04;47.49;51.12;49.47;47.23;20.87;20.93;20.38;22.07;21.94;21.02;;
Asia;Eastern Asia;Mongolia;2,440;2,846;2,991;3,584;4,614;5,319;5,770;5,821;5,838;6,546;7,564;8,132;8,064;;98.82;113.99;118.39;140.08;177.96;202.27;216.14;214.59;211.59;233.09;264.55;279.46;272.51;
Asia;Eastern Asia;Republic of Korea*;;;;281,928;294,728;305,465;315,731;292,347;311,862;62,257;55,884;50,281;;;;;;588.56;611.40;629.70;646.90;595.53;631.85;125.50;112.11;100.41;;
Asia;South-Eastern Asia;Brunei Darussalam;470;537;530;451;;;;;;;;;;;134.46;150.97;146.45;122.50;;;;;;;;;;
Asia;South-Eastern Asia;Indonesia*;;;;;;33,330;35,641;31,960;35,800;30,901;35,153;36,980;14,559;;;;;;;14.16;14.95;13.23;14.62;12.46;13.99;14.53;5.65;
