;;Theft at the national level, number of police-recorded offences;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Definitions:;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;" ""Theft” means unlawfully taking or obtaining of property with the intent to permanently withhold it from a person or organization without consent and without the use of force, threat of force or violence, coercion or deception. “Theft” excludes ""Burglary"", ""Robbery"", and ""Theft of a Motorized Land Vehicle"", which are recorded separately.";;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;    ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data supplied by countries ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;may not exactly reflect the definition;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; provided by UNODC.;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data interpretation;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;: When using the figures, any cross-national comparison should be conducted with caution because of the differences that exist between the legal definitions of offences in countries, the different methods of offence counting and recording and differences in the share of criminal offences that are not reported to or detected by law enforcement authorities (i.e. the dark figure).;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dowload full Dataset;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Count;;;;;;;;;;;;;;Rate per 100,000 population;;;;;;;;;;;;;
Asia;Western Asia;Oman;;;;;6,028;5,515;;;;;;;;;;;;;232.40;207.93;;;;;;;;
Asia;Western Asia;Qatar;754;734;897;1,043;;;;;;;;;;;112.85;100.26;107.18;105.52;;;;;;;;;;
Asia;Western Asia;State of Palestine*;3,597;4,660;4,378;;;2,770;2,847;2,743;2,297;1,946;;;;;104.46;132.87;122.31;;;71.86;71.89;67.42;54.94;45.28;;;;
Asia;Western Asia;Syrian Arab Republic;12,349;11,544;;;4,766;6,509;;;;;;;;;71.36;65.32;;;24.53;32.39;;;;;;;;
Asia;Western Asia;Turkey;66,405;67,406;103,753;171,772;149,763;117,013;144,374;179,586;182,401;208,913;;;;;100.52;100.65;152.89;250.01;215.44;166.34;202.60;248.35;248.11;279.11;;;;
Asia;Western Asia;United Arab Emirates*;10,802;11,037;;;;;;;;14,984;2,385;6,541;6,211;;297.92;277.59;;;;;;;;167.37;26.38;71.99;67.83;
Europe;Eastern Europe;Belarus*;74,632;81,438;103,196;104,161;103,082;87,387;82,340;73,590;73,598;56,378;46,356;40,528;;;764.76;839.93;1,070.43;1,085.66;1,078.71;917.31;866.25;775.27;775.72;594.02;488.10;426.59;;
Europe;Eastern Europe;Bulgaria;47,148;47,010;43,119;44,201;42,100;37,933;39,808;50,479;47,323;44,462;45,256;41,246;38,315;;604.07;607.15;561.25;579.71;556.26;504.85;533.62;681.48;643.39;608.76;624.00;572.76;535.89;
Europe;Eastern Europe;Czechia;141,323;162,139;154,124;151,136;154,207;147,292;138,369;126,311;124,274;119,367;125,573;103,708;139,092;;1,383.91;1,587.72;1,506.46;1,471.41;1,492.74;1,416.54;1,322.84;1,202.20;1,179.74;1,131.96;1,190.79;983.70;1,319.26;
Europe;Eastern Europe;Hungary;124,782;129,466;126,253;122,677;124,522;119,143;117,232;134,196;129,749;130,299;124,276;106,939;;;1,230.41;1,279.66;1,250.53;1,217.22;1,237.28;1,185.42;1,168.24;1,340.00;1,298.94;1,308.44;1,252.21;1,081.33;;
